age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country
21,1,183747,9,0,8,0,0,0,0,40,0
36,1,257380,9,2,4,2,1,0,0,35,0
44,1,167333,9,0,7,0,1,0,0,40,0
20,1,108887,10,0,8,0,0,0,0,25,0
34,1,146161,13,2,1,2,1,0,0,60,0
28,0,80165,10,1,0,1,0,0,0,30,0
48,1,210369,9,0,4,0,1,0,0,40,0
29,6,31161,9,1,6,1,0,0,0,40,0
23,1,49296,9,0,12,4,1,0,0,40,0
43,1,266439,13,2,10,2,1,0,1887,40,0
27,5,157449,9,2,11,2,1,0,0,50,0
34,1,193036,10,2,8,2,1,0,0,40,0
34,1,442656,7,0,2,3,0,0,0,65,1
31,1,257148,13,3,1,0,1,0,0,35,0
35,1,54576,9,2,10,2,1,0,0,40,0
48,5,67229,14,4,8,3,0,0,0,40,0
36,1,111268,12,1,2,3,0,0,0,40,0
35,5,190226,9,0,3,0,1,0,0,40,0
37,4,268598,13,2,6,2,1,7298,0,50,13
33,1,176711,13,2,5,2,1,0,0,40,8
37,4,36214,13,2,4,2,1,0,0,65,0
37,1,218188,9,1,10,4,0,0,0,32,0
44,1,139907,10,0,2,0,1,0,0,50,0
57,1,124852,10,0,12,0,1,0,0,40,0
31,1,157640,9,2,1,2,1,0,0,55,0
65,1,172815,10,2,5,2,1,0,0,40,0
28,1,302903,13,2,1,5,0,0,1485,40,0
19,1,165115,9,0,2,1,0,0,0,40,0
32,0,340580,9,2,0,2,1,0,0,45,0
52,1,95128,10,1,2,1,1,0,0,50,0
75,1,71898,1,0,13,1,0,0,0,48,14
41,1,373469,12,2,10,2,1,0,0,40,0
33,1,175412,5,1,4,3,1,114,0,55,0
60,2,165827,16,2,1,2,1,7688,0,60,0
35,2,140752,9,2,4,2,1,0,0,40,0
26,1,233461,9,2,7,2,1,0,0,53,10
24,5,34246,13,0,1,1,1,0,0,40,0
35,1,93034,9,0,10,1,1,0,0,40,33
37,1,312766,9,1,7,1,0,0,0,40,0
50,1,301583,9,0,10,1,1,0,0,40,0
61,1,56248,2,2,10,2,1,0,0,60,0
51,1,87205,13,1,1,3,0,0,0,55,8
25,1,262885,7,0,7,3,0,0,0,32,0
35,0,327120,12,0,0,1,1,0,0,55,0
23,1,152189,12,0,7,1,1,0,0,40,0
25,1,262656,12,0,2,0,0,0,0,40,0
50,2,136216,9,3,7,1,0,0,0,37,0
20,0,43587,9,5,0,1,0,0,0,35,0
38,1,165930,10,2,6,2,1,0,0,50,0
42,1,211517,7,2,10,2,1,0,0,40,0
28,1,337664,9,0,10,0,1,0,0,40,0
31,1,62165,9,0,7,0,1,0,0,40,0
43,5,487770,6,2,7,2,1,0,0,40,0
31,1,207537,10,4,2,1,1,2174,0,52,0
50,1,24013,10,2,6,2,1,0,0,84,0
57,1,157749,10,2,4,2,1,0,0,40,0
32,4,443546,9,0,4,1,1,0,0,40,0
61,1,119986,14,2,1,2,1,0,0,40,3
37,1,225504,14,0,2,1,1,0,0,50,0
53,1,260106,9,3,2,1,0,0,0,30,0
26,1,262656,9,0,8,0,0,0,0,40,0
25,4,209384,9,0,7,4,1,0,0,32,0
59,1,329059,13,0,4,1,1,0,0,50,0
21,1,54472,9,0,7,1,0,0,0,40,0
58,1,187487,9,2,10,2,1,0,0,40,0
28,1,188171,12,0,9,0,1,0,0,60,0
36,1,268620,10,2,6,5,0,0,0,33,0
25,1,212793,12,0,1,1,1,0,0,50,0
35,1,51700,10,0,9,1,1,0,0,40,0
52,1,204226,13,1,4,1,1,0,0,40,0
24,1,161415,7,0,7,4,1,0,0,35,0
30,1,188362,9,2,6,2,1,5178,0,40,0
44,1,204235,9,2,9,2,1,0,0,40,0
24,5,452640,10,0,11,1,1,14344,0,50,0
54,4,261207,4,1,9,1,1,0,0,45,11
36,5,247547,9,4,8,3,0,0,0,40,0
42,1,219288,4,3,4,3,1,0,0,40,0
25,1,177221,9,2,6,2,1,0,0,75,0
59,1,105745,11,2,10,2,1,0,0,45,0
33,1,226267,12,2,2,2,1,0,0,40,10
39,1,128483,10,2,7,5,0,0,0,60,0
34,1,341954,13,2,6,2,1,0,0,40,0
38,1,168055,11,2,7,2,1,0,0,40,0
18,0,264924,10,0,0,0,0,0,0,40,0
66,1,350498,10,2,9,2,1,0,1258,20,0
46,1,149949,10,2,4,2,1,0,0,40,0
33,1,222654,13,0,1,1,1,0,0,40,0
24,0,119156,13,0,0,0,1,0,0,40,0
26,1,160445,9,1,4,1,1,0,0,40,0
58,1,248739,9,2,5,2,1,0,0,53,0
26,1,459548,9,0,12,1,1,0,0,20,10
32,1,232766,10,0,8,1,0,0,0,40,0
54,1,167770,9,2,6,2,1,0,1902,55,0
26,1,28856,13,0,11,1,0,0,0,40,0
20,1,494784,9,0,2,4,0,0,0,35,0
37,1,127048,10,2,8,5,0,0,0,40,0
53,4,151159,6,5,9,1,1,0,0,99,0
66,1,33619,9,2,7,2,1,0,0,4,0
56,5,38573,12,2,11,2,1,0,0,45,0
46,1,344415,16,2,1,2,1,0,0,40,0
25,1,38488,9,0,8,0,0,0,0,40,0
33,1,231826,2,2,12,2,1,0,0,40,10
47,1,140664,13,1,2,1,1,0,0,45,0
20,1,253612,9,0,2,0,0,0,0,30,0
54,4,163815,14,1,2,1,1,0,0,60,0
45,5,144940,14,1,1,3,0,0,0,40,0
43,1,200734,9,4,7,1,0,0,0,40,0
25,1,91639,13,0,2,1,0,0,0,45,0
23,5,255252,10,0,7,0,1,0,0,20,0
17,0,54978,4,0,0,0,0,0,0,15,0
49,1,185385,12,2,2,2,1,0,0,45,0
37,1,143912,9,1,9,1,1,0,0,50,0
23,1,141272,13,0,7,0,0,0,0,30,0
49,1,166789,9,2,8,2,1,0,0,40,0
80,3,120796,9,2,6,2,1,0,0,40,0
49,1,182752,10,2,8,5,0,0,0,40,0
47,1,162494,10,1,2,3,0,0,0,45,0
38,1,235379,12,0,1,3,0,0,0,36,0
28,1,55360,10,0,4,1,1,0,0,40,0
24,1,228424,9,0,12,4,1,0,0,40,0
37,1,215476,9,0,12,3,0,0,0,30,0
67,1,197865,10,1,8,1,0,0,0,40,0
43,3,286750,15,2,1,2,1,0,0,99,0
21,1,67804,5,0,10,0,1,0,0,20,0
42,1,111949,9,2,8,5,0,0,0,35,0
33,4,132565,7,2,4,2,1,0,0,40,0
29,1,213842,10,2,4,2,1,0,0,40,0
35,1,204621,12,1,7,0,0,0,0,40,0
25,1,521400,3,0,10,4,1,0,0,40,10
28,1,285897,13,2,6,2,1,0,0,40,0
31,1,208458,9,1,2,3,0,0,0,40,10
46,1,161819,9,4,7,3,0,0,0,25,0
31,1,131568,4,1,9,3,1,0,0,20,0
61,1,668362,2,3,12,1,0,0,0,40,0
57,1,120302,9,2,10,2,1,0,0,40,0
32,1,90969,11,2,9,2,1,0,0,45,0
48,5,195949,10,2,3,2,1,0,0,42,0
46,4,277946,12,4,4,1,1,0,0,40,0
19,0,167428,10,0,0,0,1,0,0,40,0
58,5,158357,13,1,1,1,0,0,0,40,0
22,0,179973,11,0,0,0,1,0,0,40,0
22,1,141003,9,0,7,0,1,0,0,40,0
23,4,271486,9,0,4,3,1,0,0,40,0
48,1,103648,11,1,11,3,0,0,0,41,0
37,1,216845,1,2,5,2,1,0,0,40,10
22,1,133833,10,0,7,0,0,0,0,25,0
40,1,233130,4,2,4,2,1,0,0,40,9
27,1,38353,11,2,2,2,1,0,0,60,0
31,1,248653,2,0,12,1,1,0,0,37,10
38,4,126569,9,1,4,3,1,0,0,60,0
18,1,240747,9,0,10,0,0,0,0,40,34
27,3,186733,9,0,6,1,1,0,0,50,0
26,1,39014,8,2,13,5,0,0,0,40,34
51,2,187686,9,1,8,1,0,0,0,38,0
42,1,297335,12,5,6,3,0,0,0,31,38
45,1,75673,11,3,8,1,0,0,0,40,0
26,1,216225,12,2,2,5,0,0,0,50,0
61,1,380462,4,2,5,2,1,0,0,40,0
34,0,317219,10,2,0,5,0,0,0,20,0
48,1,70668,9,2,10,5,0,0,0,50,0
39,1,76767,10,1,8,1,0,0,0,60,0
28,1,147951,11,2,4,2,1,0,0,42,0
23,1,308647,11,2,11,2,1,0,1887,40,0
24,1,333505,9,5,9,0,1,0,0,40,19
35,1,147638,9,2,8,5,0,0,0,40,37
21,0,162160,10,0,0,0,1,0,0,40,15
63,5,114752,13,3,8,3,0,0,0,35,14
22,1,220426,13,0,8,0,1,0,0,40,0
70,4,323987,4,2,4,2,1,0,0,8,0
59,1,168569,9,2,10,2,1,0,1887,40,0
33,1,178683,10,2,10,2,1,5013,0,40,0
17,1,156736,6,0,2,3,0,0,0,12,0
51,3,213296,9,2,7,2,1,0,0,30,0
44,4,277783,14,0,5,0,1,0,0,99,0
27,1,242097,11,2,9,2,1,0,0,50,0
35,1,162256,11,1,8,1,0,6849,0,40,0
32,1,236396,9,2,12,2,1,0,0,40,0
30,1,26252,12,0,8,3,0,0,0,40,0
50,1,116287,12,2,8,2,1,0,0,60,31
60,1,291904,6,1,7,1,0,0,0,40,0
55,1,188382,10,2,10,2,1,0,0,48,0
52,2,32372,10,2,1,2,1,0,0,40,0
42,1,220776,9,4,12,3,1,0,0,40,21
19,1,100009,10,0,2,0,0,0,0,15,0
31,1,32406,10,2,6,5,0,0,0,40,0
56,4,258752,13,2,6,2,1,0,0,60,0
73,0,177773,9,2,0,2,1,0,0,15,0
43,1,211128,14,1,6,1,0,0,0,50,0
42,0,191149,13,2,0,5,0,0,0,28,0
42,1,185602,9,2,6,5,0,0,0,40,0
33,1,268147,5,0,2,3,0,0,0,40,0
20,1,123173,10,0,2,0,0,0,0,15,0
26,1,917220,8,0,9,0,1,0,0,40,0
33,1,100154,6,4,12,1,1,0,0,40,0
61,1,124242,9,2,3,2,1,0,0,40,6
37,1,176073,10,1,4,1,1,0,0,50,0
38,6,47707,9,0,8,0,0,0,0,40,0
20,1,230113,10,0,7,0,1,0,0,50,0
42,1,150568,9,4,2,3,0,0,0,45,0
50,0,339547,10,2,0,2,1,0,0,50,3
61,1,85548,10,2,11,2,1,15024,0,18,0
32,1,29933,13,2,12,2,1,0,0,50,0
49,2,185800,14,1,1,3,0,7430,0,40,0
18,0,196061,10,0,0,0,1,0,0,33,0
22,1,161638,9,0,10,4,0,0,0,40,31
21,0,301853,10,0,0,0,1,0,0,40,0
17,1,289405,7,0,10,0,1,0,0,12,0
63,1,125954,4,2,9,2,1,0,0,44,0
36,4,110622,13,1,2,3,0,0,0,8,25
22,1,174461,10,0,8,0,0,0,0,15,0
63,1,134699,9,3,1,1,0,0,0,25,0
38,6,303817,10,1,6,1,0,0,0,40,0
49,1,98010,13,1,1,1,0,0,0,50,0
52,1,155496,9,0,8,4,0,0,0,40,0
69,1,197080,9,3,8,3,1,0,0,8,0
27,2,230922,14,0,6,1,1,0,0,40,28
30,1,180317,11,1,10,1,1,0,0,40,0
44,1,91674,14,2,6,2,1,0,0,50,0
29,1,186733,9,2,4,2,1,0,0,50,0
21,1,372636,9,0,2,0,1,0,0,40,0
24,1,30656,10,0,7,1,1,0,0,24,0
22,0,379883,10,0,0,0,0,0,0,40,0
46,5,32290,10,2,7,2,1,0,0,40,0
50,1,274528,10,2,2,2,1,0,0,40,0
54,4,108435,10,2,9,2,1,2829,0,30,0
28,1,214858,9,2,9,2,1,0,0,40,0
53,1,233780,11,1,8,1,0,2202,0,40,0
42,0,240027,9,1,0,1,0,0,0,40,0
26,1,241626,9,1,8,1,1,0,0,40,0
26,5,167261,13,0,1,1,0,0,0,40,0
63,1,268965,8,3,2,3,0,0,0,40,0
43,6,25005,14,2,12,2,1,5013,0,12,0
18,0,156608,7,0,0,0,0,0,0,25,0
24,1,154835,9,0,6,0,0,0,0,40,25
73,0,65072,6,0,0,1,1,0,0,12,0
29,1,150861,10,0,8,1,0,0,0,40,5
44,2,98989,13,2,1,2,1,0,0,38,0
52,1,279344,14,2,6,5,0,15024,0,60,0
45,4,183710,5,2,5,2,1,0,0,40,0
49,1,202053,9,1,2,1,0,0,0,32,0
41,4,251305,10,2,2,2,1,0,0,40,0
39,4,109766,15,2,1,2,1,15024,0,50,0
18,1,183034,10,0,2,0,1,0,0,35,0
51,1,257337,9,2,9,2,1,0,0,50,0
52,1,279440,9,2,6,2,1,5178,0,40,0
55,1,52953,9,1,7,3,0,0,0,40,0
41,1,88368,9,0,2,1,0,0,0,50,0
44,0,468706,9,2,0,2,1,0,0,40,0
61,4,184009,13,0,6,1,0,0,2444,50,0
31,2,46492,11,0,4,0,1,0,0,40,0
31,2,358461,10,0,7,1,1,0,0,40,0
24,1,219510,13,0,7,1,1,0,0,32,0
68,0,53850,4,2,0,2,1,0,0,40,0
27,6,37274,9,0,4,0,1,0,0,20,0
22,1,184813,10,0,8,0,1,0,0,40,0
35,2,223725,12,2,1,2,1,0,0,65,0
59,3,132559,16,2,4,2,1,0,1977,55,0
45,1,213140,14,2,1,2,1,0,1977,52,0
38,4,374983,10,2,4,2,1,0,0,55,0
70,0,336007,3,2,0,2,1,0,0,20,0
48,1,98719,9,3,7,1,0,0,0,44,0
53,1,261207,9,2,7,2,1,0,0,40,19
40,1,111483,13,2,6,2,1,7298,0,40,0
48,1,149337,12,5,4,1,1,0,0,55,0
26,1,192506,13,0,7,1,0,0,0,35,0
48,0,61985,5,4,0,1,0,0,0,20,0
42,1,104196,9,0,12,4,1,0,0,40,0
21,1,161508,9,0,10,0,1,0,0,40,0
37,4,243587,10,4,7,0,0,0,0,40,11
45,1,30690,4,0,7,1,1,0,0,10,0
38,1,234962,9,2,12,2,1,2829,0,30,10
43,1,154568,9,2,11,2,1,0,0,40,23
44,6,139161,12,1,8,1,0,0,1741,40,0
38,1,150057,9,0,12,1,1,0,0,40,0
25,1,203570,9,4,7,3,1,0,0,40,0
44,1,144778,10,4,6,1,1,0,0,45,0
41,1,193524,9,2,4,2,1,0,1485,40,0
60,1,247483,10,1,6,1,1,0,0,40,0
38,1,173858,13,2,6,2,1,7688,0,35,22
31,1,214235,9,2,7,2,1,0,0,65,0
35,3,189404,10,2,2,2,1,0,1740,40,0
49,1,176814,13,2,8,2,1,5178,0,40,0
43,1,222596,10,2,4,2,1,0,0,45,21
62,0,83439,4,2,0,2,1,0,0,40,0
54,1,96062,12,2,11,2,1,0,0,40,0
39,1,187693,11,2,6,2,1,0,0,45,0
29,0,429696,10,2,0,0,0,0,0,14,0
27,1,158156,16,0,1,1,0,0,0,70,0
29,1,423158,10,0,11,1,0,0,0,40,0
47,1,164113,10,2,4,2,1,7688,0,40,0
82,0,29441,4,3,0,1,1,0,0,5,0
57,1,34269,9,3,9,3,1,0,653,42,0
38,1,160035,9,2,4,2,1,0,0,55,0
39,1,183892,9,2,10,2,1,0,0,40,0
26,1,113587,6,1,10,0,1,0,0,35,0
35,1,105813,13,2,1,2,1,0,0,48,0
30,1,242460,9,4,4,1,1,0,0,50,0
40,5,153031,14,2,1,2,1,7298,0,35,0
37,4,181553,9,1,4,1,1,0,0,50,0
31,1,27494,10,2,2,2,1,0,0,50,15
41,1,217902,9,2,6,2,1,0,0,40,0
34,1,94413,10,2,12,2,1,0,0,40,0
36,1,161141,12,2,1,2,1,0,0,40,0
34,5,325792,10,2,4,2,1,0,0,40,0
26,1,78258,11,1,1,3,0,0,0,36,0
34,2,50178,10,2,6,2,1,0,0,38,0
27,1,369188,13,2,1,5,0,0,0,90,0
55,2,181641,10,1,1,1,0,0,0,37,0
53,1,114758,16,2,1,2,1,0,0,20,0
51,1,178054,10,2,2,2,1,0,0,40,3
17,0,154938,7,0,0,0,1,0,0,20,0
53,1,157947,9,1,8,1,0,0,0,40,0
35,1,200117,13,2,6,2,1,0,1887,50,3
44,1,202466,10,2,6,5,0,0,0,60,0
57,2,344381,10,2,1,2,1,7688,0,75,0
51,1,241745,3,4,10,3,0,0,0,40,10
44,1,185602,11,1,6,3,0,0,0,40,0
38,0,229363,9,2,0,5,0,0,0,4,0
47,5,198660,13,2,1,2,1,0,0,40,0
22,1,238917,2,0,10,1,1,0,0,24,10
32,1,244268,7,2,4,2,1,0,1672,48,0
40,2,175304,10,1,2,1,0,0,0,40,0
55,6,88876,14,2,6,2,1,0,0,60,0
21,1,232591,9,0,8,0,1,0,0,40,0
21,0,169600,10,5,0,0,0,0,0,35,0
23,1,432480,13,0,6,1,1,0,0,60,0
53,2,144586,10,0,3,1,0,0,0,40,0
29,1,168138,13,2,3,2,1,0,0,40,0
22,1,195532,13,0,1,1,0,8614,0,40,0
51,0,203953,9,2,0,2,1,0,0,40,0
22,1,364342,11,0,2,1,0,0,0,25,0
44,1,187584,9,2,3,2,1,0,0,40,16
42,3,119281,13,2,6,2,1,0,0,60,0
33,1,220860,9,1,9,1,1,0,0,45,0
34,1,36385,14,0,1,1,1,0,2258,50,0
59,1,246262,10,2,11,2,1,0,0,40,0
17,1,286960,7,0,1,0,1,0,0,40,0
19,1,236940,9,0,5,0,1,0,0,40,0
32,1,31740,14,2,1,2,1,0,0,40,6
48,1,307440,13,2,11,2,1,0,0,45,14
36,1,189674,9,0,13,3,0,0,0,28,3
61,6,229062,10,2,8,2,1,0,1887,40,0
29,1,385092,10,1,1,0,0,0,0,36,0
46,0,177305,11,2,0,5,0,0,0,35,0
23,1,139187,7,0,12,0,1,0,0,50,0
20,0,220115,9,0,0,0,1,0,0,12,0
49,1,74984,6,2,4,2,1,0,0,40,0
27,1,112754,10,2,10,2,1,0,0,56,0
43,1,270522,9,4,7,1,0,0,0,26,0
31,1,180656,13,0,7,1,1,0,0,40,3
57,1,194850,10,2,7,2,1,0,0,40,10
42,1,227065,13,0,8,1,1,0,0,60,0
30,1,218551,11,2,2,2,1,0,0,45,0
56,1,208415,9,1,6,1,1,0,0,40,3
35,1,241126,13,0,1,1,1,0,0,50,0
50,4,146603,15,2,1,2,1,0,0,40,0
54,1,81859,9,2,8,2,1,0,0,40,0
36,1,68798,9,0,7,1,1,0,0,30,0
31,5,152109,10,2,8,2,1,0,0,30,0
22,0,131573,10,0,0,0,0,0,0,8,0
23,1,179241,11,0,8,0,0,0,0,40,0
22,1,204226,9,0,6,0,0,0,0,40,0
31,1,310773,10,4,2,3,0,0,0,40,10
43,1,255586,9,1,10,3,1,0,0,40,0
52,1,389270,11,1,8,1,0,0,0,36,0
38,1,255941,14,0,6,1,0,10520,0,50,0
74,1,146365,9,3,7,1,0,0,0,28,0
34,1,251421,9,2,4,2,1,0,0,40,0
42,1,30424,7,4,7,3,0,0,0,38,0
22,1,222993,9,0,12,0,1,0,0,40,0
32,1,32326,13,2,4,5,0,0,0,40,0
64,3,56588,10,3,6,3,0,0,0,70,0
29,1,53147,9,0,8,1,1,0,0,37,0
31,1,302679,9,0,10,1,1,0,0,60,0
51,4,240236,12,4,2,1,1,0,0,30,0
43,4,73883,13,1,2,3,1,0,0,45,0
57,1,24384,4,3,7,1,0,0,0,10,0
37,1,36425,9,0,7,1,0,0,0,40,0
38,1,402522,2,1,5,3,1,0,0,40,32
57,0,208311,13,2,0,2,1,0,0,80,0
29,1,133696,13,0,1,1,1,8614,0,45,0
33,1,166275,9,0,10,1,0,0,0,40,0
64,4,275034,10,2,2,2,1,0,0,35,0
33,1,145437,9,0,4,0,1,0,0,43,0
33,2,160261,13,2,6,2,1,0,0,40,14
59,2,109567,10,2,6,2,1,0,0,40,0
63,0,401531,2,2,0,2,1,0,0,35,0
18,1,152246,10,0,7,0,1,0,0,16,0
18,1,444607,10,0,2,0,0,0,0,25,0
35,1,308489,13,2,2,2,1,0,0,50,0
28,1,47907,13,0,8,1,0,0,0,40,0
46,1,200569,9,2,2,5,0,0,0,40,0
40,1,199689,9,1,7,1,0,0,0,40,0
17,5,161955,7,0,8,0,0,0,0,30,0
29,1,201954,11,2,10,2,1,0,0,40,3
44,1,54310,14,2,1,2,1,7298,0,40,0
34,4,181091,10,0,5,0,1,0,0,50,0
49,4,121238,10,0,4,3,1,0,0,40,0
30,1,222162,9,2,12,2,1,0,0,66,0
18,1,120781,6,0,7,0,1,0,0,20,0
50,1,177927,9,1,3,1,1,0,0,40,0
28,1,144521,9,0,7,0,0,0,0,40,0
40,1,239708,7,2,9,2,1,0,0,55,0
18,1,332125,9,0,10,4,1,2176,0,25,0
19,0,318056,10,0,0,0,0,0,0,40,0
36,1,218729,10,2,8,0,0,0,0,30,0
75,1,186808,7,2,3,2,1,6418,0,50,0
20,1,218178,9,0,12,1,1,0,0,40,0
55,1,327406,10,1,2,1,1,0,0,65,0
34,1,66309,9,2,4,2,1,0,0,35,0
43,1,144778,13,2,1,2,1,0,0,55,7
49,1,171301,9,2,10,5,0,0,0,40,0
22,1,189888,9,2,2,2,1,0,0,45,0
50,1,181139,10,0,5,1,1,0,0,40,0
41,1,192225,13,2,6,2,1,0,0,40,0
19,1,203319,7,0,2,0,1,0,0,30,0
43,4,71269,13,2,2,2,1,0,0,40,0
20,1,117109,10,0,8,4,0,0,0,24,0
42,1,97688,9,1,2,1,1,0,0,47,0
63,1,192849,13,1,7,1,0,0,0,10,0
24,1,153583,10,0,2,0,0,0,0,40,0
42,1,196797,9,0,9,3,0,0,0,38,0
66,5,261062,14,3,1,1,0,0,0,40,0
46,1,279196,13,0,4,1,0,0,0,40,0
27,1,295289,10,0,7,0,0,0,0,30,0
41,1,196001,9,2,2,5,0,0,0,20,0
42,1,296982,10,1,2,3,1,0,0,40,0
56,1,59469,4,2,4,2,1,0,0,40,16
46,6,196649,9,1,8,3,1,0,0,40,0
54,1,98535,13,2,6,2,1,0,0,40,0
33,1,156464,6,0,5,1,1,0,0,40,0
34,1,245211,9,0,4,3,1,2036,0,30,0
20,1,100188,10,0,11,0,0,0,0,24,0
38,1,405284,13,0,7,0,0,0,0,35,0
38,1,143123,9,2,4,2,1,0,0,40,0
17,1,127366,7,0,2,0,0,0,0,8,0
35,4,308874,9,0,4,1,1,0,0,40,0
50,1,41890,9,2,4,2,1,0,0,40,0
36,4,138940,9,2,5,2,1,0,0,70,0
58,1,310085,3,2,10,2,1,0,0,40,0
22,1,122048,13,0,8,0,0,4416,0,40,0
23,1,444554,9,0,12,0,1,0,0,50,0
51,0,22743,9,0,0,0,1,0,0,50,0
47,1,192835,9,2,8,2,1,0,0,50,0
19,1,446219,6,0,2,3,0,0,0,40,0
48,1,118831,9,1,12,3,0,0,0,40,25
36,1,175759,13,2,6,2,1,7298,0,50,0
36,1,300829,12,1,8,3,0,0,0,42,0
51,3,129525,9,0,2,4,1,0,0,40,3
27,1,198188,9,2,8,2,1,2580,0,45,0
46,3,188861,14,0,6,1,1,0,1564,50,0
39,4,139770,14,2,6,5,0,0,0,30,0
36,1,87520,9,2,7,4,0,0,0,40,0
38,1,76878,7,2,4,2,1,5178,0,40,0
40,1,104196,13,2,1,2,1,0,1887,40,0
27,1,135296,13,2,6,5,0,0,0,40,0
26,1,130018,9,0,4,3,1,0,0,40,0
17,1,354493,7,0,2,0,1,0,0,6,0
23,1,214120,9,0,13,0,1,0,0,40,0
33,1,201988,14,2,1,2,1,0,0,45,0
43,6,72887,13,5,11,1,1,0,0,40,0
64,1,212513,13,1,8,1,0,0,0,40,0
31,1,148600,9,2,10,2,1,0,0,40,0
41,1,219591,9,0,8,0,1,0,0,40,0
40,4,155106,5,2,4,2,1,0,0,40,0
57,3,119253,14,2,2,2,1,15024,0,65,0
46,1,174426,10,2,10,2,1,0,0,40,0
35,1,297697,10,2,9,2,1,0,0,40,0
17,1,438996,6,0,7,4,1,0,0,40,10
68,1,257557,9,2,10,2,1,0,0,40,0
81,0,89391,15,2,0,2,1,0,0,24,0
38,1,343403,12,1,8,1,0,0,0,16,0
32,1,162572,14,2,6,2,1,0,1977,48,0
46,1,64563,14,2,1,2,1,0,1887,45,0
35,1,46385,9,2,9,2,1,5178,0,90,0
71,4,31781,9,2,5,2,1,0,1510,35,0
51,1,96062,10,2,2,2,1,0,1977,40,0
51,5,193720,9,5,12,3,1,0,0,40,0
55,1,171780,12,1,2,3,0,0,0,30,0
32,1,80058,9,2,8,2,1,0,0,40,0
17,0,241021,8,0,0,0,0,0,0,40,0
61,0,30475,4,2,0,2,1,0,0,40,0
44,1,119281,15,2,1,2,1,0,0,50,0
49,1,169092,9,2,8,4,0,0,0,40,3
19,1,208066,10,0,2,0,0,0,0,20,0
39,4,179488,9,2,6,2,1,0,0,50,0
27,1,146687,10,0,7,1,1,0,0,40,0
67,4,286372,13,2,9,2,1,0,0,40,0
47,3,483596,9,2,6,2,1,2885,0,32,0
47,1,361390,6,2,10,2,1,4064,0,40,7
51,1,135388,8,3,10,1,1,0,1564,40,0
48,1,146497,9,3,2,3,0,0,0,37,0
36,1,161141,14,2,1,2,1,0,0,50,0
31,1,174789,13,1,12,0,1,0,0,40,0
49,1,82649,13,2,1,2,1,5013,0,45,0
35,4,199753,10,2,7,2,1,0,0,60,0
25,5,124483,13,0,8,1,1,0,0,20,6
37,1,42044,9,1,6,1,1,0,0,35,0
51,0,76437,10,1,0,3,0,0,0,40,0
31,1,141288,10,0,8,1,0,0,0,40,0
22,1,174043,9,0,4,1,1,0,0,50,0
33,1,157747,12,2,12,2,1,0,0,40,0
41,1,218172,13,5,6,1,0,13550,0,60,0
66,0,175891,5,2,0,2,1,0,0,40,0
19,4,30800,6,5,8,3,0,0,0,40,0
53,1,221672,8,2,7,2,1,0,0,40,0
30,1,284395,9,2,4,2,1,0,0,50,0
22,5,123727,10,0,1,1,0,0,0,21,0
36,1,218542,10,1,4,3,0,0,0,40,0
34,6,143766,12,0,8,1,1,0,0,40,0
47,4,182752,9,2,8,5,0,0,0,35,24
51,0,167651,9,2,0,2,1,0,0,40,0
56,1,274475,5,3,2,3,0,0,0,40,0
49,1,291783,13,2,4,2,1,0,0,40,0
26,2,208117,13,0,1,0,1,0,0,38,0
21,1,105577,10,0,7,0,0,0,0,30,0
29,5,273771,14,0,1,1,1,0,0,45,0
29,4,183151,9,2,9,2,1,0,0,48,0
23,1,215616,9,0,8,1,0,0,0,37,0
39,1,90646,11,1,8,3,0,0,0,40,0
37,1,112497,14,2,6,2,1,0,0,40,0
53,1,228752,9,4,10,1,0,0,0,40,0
26,1,194813,10,2,10,2,1,0,0,40,0
59,1,151977,6,4,13,1,0,0,0,30,0
29,1,196227,13,0,1,1,0,0,0,40,0
22,2,477505,12,0,8,1,1,0,0,40,0
38,6,215419,14,0,6,1,0,0,0,55,16
17,0,186575,7,0,0,0,1,0,0,10,0
48,1,65584,10,4,8,3,0,0,0,40,0
41,1,196344,2,2,2,2,1,0,0,50,10
18,1,184277,9,0,2,0,0,0,0,25,0
35,0,273558,10,0,0,1,1,0,0,30,0
27,6,188343,9,4,6,3,0,0,0,40,0
81,4,123959,13,3,1,1,0,0,1668,3,40
32,5,226296,14,2,1,2,1,0,0,50,0
58,4,130714,14,2,6,2,1,0,0,50,0
20,1,107658,10,0,11,1,0,0,0,10,0
20,0,41035,9,0,0,0,1,0,0,60,0
64,4,47462,10,0,1,1,0,0,0,35,0
20,1,116375,5,0,2,0,0,0,0,40,0
33,1,69727,4,2,5,2,1,0,0,40,10
45,1,117310,13,1,2,1,0,0,0,46,0
19,0,61855,9,0,0,4,0,0,0,30,0
39,4,211785,9,0,4,0,0,0,0,20,0
34,1,185216,13,2,1,2,1,0,0,40,0
35,1,30381,13,2,2,2,1,0,0,45,0
70,1,174032,9,2,2,2,1,0,0,40,0
35,1,272476,12,2,7,5,0,0,0,35,0
24,1,155066,7,2,10,2,1,0,0,60,0
67,0,190340,7,2,0,2,1,0,0,40,0
30,1,345122,15,2,1,2,1,0,0,50,0
44,1,191256,9,2,10,2,1,0,0,40,0
61,2,124971,16,2,1,2,1,0,0,40,3
43,1,220109,10,2,7,2,1,0,1672,44,0
35,6,316582,9,2,7,5,0,7298,0,40,0
